"Numbers"|"ID"|"Handle"|"Image Src"|"status"|"text"
"135"|"8910400913710"|"louis-vuitton-ss21-2054-men-s-black-1a8hdt"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_dd8c26d7-bc39-4a52-b1cd-f212772d1bfb.jpg?v=1724048582"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '265'}"
"136"|"8910400913710"|"louis-vuitton-ss21-2054-men-s-black-1a8hdt"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_e7c5c4cf-22c9-484c-bfb8-d7cc54993a6e.jpg?v=1724048582"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '515'}"
"137"|"8910402683182"|"louis-vuitton-jacquard-t-shirt-with-cloud-pattern-for-men-blue-1a8a7x"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_0ebe04a4-4751-4465-aecd-2cac0c3027d4.jpg?v=1721267216"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '437'}"
"138"|"8910402683182"|"louis-vuitton-jacquard-t-shirt-with-cloud-pattern-for-men-blue-1a8a7x"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_e2dd8916-f4f0-4770-817a-0dc543c51cd8.jpg?v=1721267216"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '265'}"
"139"|"8910402683182"|"louis-vuitton-jacquard-t-shirt-with-cloud-pattern-for-men-blue-1a8a7x"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_458096fa-a601-47f8-8361-f3c73920b1dc.jpg?v=1721267216"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '468'}"
"140"|"8910400684334"|"louis-vuitton-fw21-men-s-green-1a9fqt"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_baef7a02-d424-4c27-8dcb-f6edc08ea870.jpg?v=1722187922"|"200"|""
"141"|"8910403928366"|"louis-vuitton-logo-tee-1a40r"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_efcfa811-e3b1-4adf-9ebb-96f969405171.jpg?v=1724052893"|"200"|""
"142"|"8910403928366"|"louis-vuitton-logo-tee-1a40r"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_01e4f0f7-3e44-4458-bb46-64386c504e23.jpg?v=1724052893"|"200"|""
"143"|"8910403928366"|"louis-vuitton-logo-tee-1a40r"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_c9c8a0d3-c520-4c70-ab1a-315951b55830.jpg?v=1724052894"|"200"|""
"144"|"8910403928366"|"louis-vuitton-logo-tee-1a40r"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_b06efd1c-20e5-4e81-818e-22bda770e860.jpg?v=1724052894"|"200"|""
"145"|"8910400651566"|"louis-vuitton-ss22-men-s-black-1a9svu"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_aeef33ed-194c-4744-ac49-3e7f422f034d.jpg?v=1724048536"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '265'}"
"146"|"8910400651566"|"louis-vuitton-ss22-men-s-black-1a9svu"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_123a5ef4-9a6a-45e2-8ffb-4ff54e1f20ae.jpg?v=1724048536"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '500'}"
"147"|"8910400651566"|"louis-vuitton-ss22-men-s-black-1a9svu"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_4b2c859a-1236-4899-bc83-4a3c7fd8a431.jpg?v=1724048536"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '234'}"
"148"|"8910400651566"|"louis-vuitton-ss22-men-s-black-1a9svu"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_d3aa7cfe-56cb-46b9-9f9b-3ad86601ea97.jpg?v=1724048536"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '687'}"
"149"|"8910402421038"|"louis-vuitton-lv-1a7r98"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_77ec9caf-c178-4c04-897f-f3c917284610.jpg?v=1721271987"|"200"|""
"150"|"8910402421038"|"louis-vuitton-lv-1a7r98"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_62da5430-8528-44f7-a4cd-65393516dd01.jpg?v=1721271987"|"200"|""
"151"|"8910402421038"|"louis-vuitton-lv-1a7r98"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_09b647f6-908a-4ae8-887f-2a826acada0c.jpg?v=1721271987"|"200"|""
"152"|"8910403469614"|"louis-vuitton-lv-tee-1a7qh"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_779b610e-e7b1-4cbd-a445-136ba33682ea.jpg?v=1721271581"|"200"|""
"153"|"8910403469614"|"louis-vuitton-lv-tee-1a7qh"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_9843cbf6-e62a-4fc1-b7e4-3443e7c90f7e.jpg?v=1721271581"|"200"|""
"154"|"8910404878638"|"louis-vuitton-lv-ss21-2054t-1a8hmi"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_d085bf7b-24e4-476a-9946-60fec85dce3e.jpg?v=1724255167"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '453'}"
"155"|"8910404583726"|"louis-vuitton-lv-fw20-1a7t6"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_aead65c3-08c5-4191-9caf-8fc199bc907c.jpg?v=1721138171"|"200"|""
"156"|"8910404583726"|"louis-vuitton-lv-fw20-1a7t6"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_d51e0066-3467-402c-bb82-138a50867ee7.jpg?v=1721138171"|"200"|""
"157"|"8910404583726"|"louis-vuitton-lv-fw20-1a7t6"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_bc314119-1a84-4613-bb9d-4043318d2b24.jpg?v=1721138171"|"200"|""
"158"|"8910402584878"|"louis-vuitton-t-men-s-blue-1a7x3"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_e741167c-4746-48e7-b9d9-514fe5fa7a9f.jpg?v=1724255389"|"200"|""
"159"|"8910402584878"|"louis-vuitton-t-men-s-blue-1a7x3"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_aab2a975-6eae-42af-b0c5-18e5f04295f4.jpg?v=1724255389"|"200"|""
"160"|"8910402584878"|"louis-vuitton-t-men-s-blue-1a7x3"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_a0a87d9a-ff95-404e-aaee-4d141d7f8862.jpg?v=1724255389"|"200"|""
"161"|"8910400815406"|"louis-vuitton-fw21-men-s-blue-1a9exb"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_235b5e82-691c-446b-823b-1c0f1d1979f8.jpg?v=1724048506"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '531'}"
"162"|"8910400815406"|"louis-vuitton-fw21-men-s-blue-1a9exb"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_2cb1f94a-9143-44e3-802d-a55f4b0e0ba9.jpg?v=1724048506"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '453'}"
"163"|"8910400815406"|"louis-vuitton-fw21-men-s-blue-1a9exb"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_f0d19cee-35e9-4ff1-b829-65972828eec6.jpg?v=1724048506"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '515'}"
"164"|"8910400815406"|"louis-vuitton-fw21-men-s-blue-1a9exb"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_1bedc1ac-7ae0-4ef2-a78e-a3b2e5d81a9f.jpg?v=1724048507"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '468'}"
"165"|"8910401667374"|"louis-vuitton-x-nigo2-lv2-ss22-logo-1a9glt"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_794987f4-b633-4072-af18-bc25f436401b.jpg?v=1724254851"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '468'}"
"166"|"8910401667374"|"louis-vuitton-x-nigo2-lv2-ss22-logo-1a9glt"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_50ec354d-c038-4e45-8ca2-ad275dd1f35e.jpg?v=1724254851"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '453'}"
"167"|"8910401667374"|"louis-vuitton-x-nigo2-lv2-ss22-logo-1a9glt"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_c0e45276-d837-4a4e-8ec5-7db0e412a997.jpg?v=1724254852"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '234'}"
"168"|"8910401667374"|"louis-vuitton-x-nigo2-lv2-ss22-logo-1a9glt"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_4ae11bab-dc57-4098-b407-9165fe5048f7.jpg?v=1724254852"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '453'}"
"169"|"8910403371310"|"louis-vuitton-fw21-end-goal-tee-1a97ag"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_bd219381-21c7-49ac-9dbe-6e82045953c6.jpg?v=1721661926"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '281'}"
"170"|"8910403371310"|"louis-vuitton-fw21-end-goal-tee-1a97ag"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_8f346547-42c7-4500-9bdc-32e0917c47aa.jpg?v=1721661926"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '453'}"
"171"|"8910403371310"|"louis-vuitton-fw21-end-goal-tee-1a97ag"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_8873f16a-ea21-4823-b0d2-1eeff40152db.jpg?v=1721661926"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '265'}"
"172"|"8910403371310"|"louis-vuitton-fw21-end-goal-tee-1a97ag"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_1177e819-a269-40bc-97de-cc3933d5ba54.jpg?v=1721661926"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '453'}"
"173"|"8910403371310"|"louis-vuitton-fw21-end-goal-tee-1a97ag"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/4_540x_7ef07b1b-befe-4766-9fdb-fa92c68a41f3.jpg?v=1721661926"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '484'}"
"174"|"8910405173550"|"louis-vuitton-inside-out-tee-1a8h2g"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_323767d7-6031-4939-b604-822e1b2ad1e8.jpg?v=1724255160"|"200"|""
"175"|"8910405173550"|"louis-vuitton-inside-out-tee-1a8h2g"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_9b701dce-4958-4524-8f4e-ba41db38da21.jpg?v=1724255160"|"200"|""
"176"|"8910405173550"|"louis-vuitton-inside-out-tee-1a8h2g"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_d6f1b9c2-cf68-46d9-b4b1-bb356112cfb9.jpg?v=1724255160"|"200"|""
"177"|"8910405173550"|"louis-vuitton-inside-out-tee-1a8h2g"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_83770590-8fdd-4903-a791-d38f9ee6206e.jpg?v=1724255160"|"200"|""
"178"|"8910405206318"|"louis-vuitton-damierlogo-tee-1a7rj"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_f75e5e8d-e061-42c2-bd66-c82f740bcfe7.jpg?v=1724053089"|"200"|""
"179"|"8910405206318"|"louis-vuitton-damierlogo-tee-1a7rj"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_273e4349-d908-466b-b8bc-86cc68afad28.jpg?v=1724053089"|"200"|"ASIS"
"180"|"8910403830062"|"louis-vuitton-lv-planes-print-t-shirt-for-men-white-1a5we2"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_08abec8d-cc42-4213-bbf6-8b6a55dacda6.jpg?v=1724052679"|"200"|""
"181"|"8910403830062"|"louis-vuitton-lv-planes-print-t-shirt-for-men-white-1a5we2"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_dac49b62-a406-49fe-b7c8-edc388520641.jpg?v=1724052679"|"200"|""
"182"|"8910403830062"|"louis-vuitton-lv-planes-print-t-shirt-for-men-white-1a5we2"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_3f549501-8e4f-4392-a733-45ed9ccb56c9.jpg?v=1724052679"|"200"|""
"183"|"8910405370158"|"louis-vuitton-lv-fw21-tee-1a9a0l"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_5a7773ae-e92a-4ea8-9909-5765dc4ecaf8.jpg?v=1724049560"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '515'}"
"184"|"8910405370158"|"louis-vuitton-lv-fw21-tee-1a9a0l"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_1ad1c768-a0aa-4aab-8671-aecb735a8536.jpg?v=1724049560"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '281'}"
"185"|"8910405370158"|"louis-vuitton-lv-fw21-tee-1a9a0l"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_7392f49a-01e5-4f82-b110-e990ca3862b4.jpg?v=1724049560"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '296'}"
"186"|"8910405370158"|"louis-vuitton-lv-fw21-tee-1a9a0l"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_8f83494d-80a8-489d-a553-ff57e7c48df7.jpg?v=1724049560"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '437'}"
"187"|"8910402715950"|"louis-vuitton-floral-print-crewneck-t-shirt-for-men-white-1a89z"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_e3cee5fa-5ce6-4119-a395-0b7a1ee74809.jpg?v=1721662315"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '250'}"
"188"|"8910402715950"|"louis-vuitton-floral-print-crewneck-t-shirt-for-men-white-1a89z"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_886d1ed8-ff03-4e51-8131-0fc0fcf7060a.jpg?v=1721662316"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '437'}"
"189"|"8910402715950"|"louis-vuitton-floral-print-crewneck-t-shirt-for-men-white-1a89z"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_2c53dc31-e735-4333-bc89-a9990ef28fc0.jpg?v=1721662316"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '437'}"
"190"|"8910402715950"|"louis-vuitton-floral-print-crewneck-t-shirt-for-men-white-1a89z"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_ab25c55a-9305-4ada-8061-795d94b4a166.jpg?v=1721662316"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '281'}"
"191"|"8910401274158"|"louis-vuitton-lv-1a5dax"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_03ef4415-18c5-4796-85cb-b91d805efc0b.jpg?v=1724255348"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '500'}"
"192"|"8910401274158"|"louis-vuitton-lv-1a5dax"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_06651a39-b2d6-4030-b817-5e0462baada0.jpg?v=1724255348"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '453'}"
